"id","industryId","industry","targetName","value","createTime","updateTime","year","province"
"3774","32","仪器仪表制造业","部委政策-银保监会政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3775",,"电气机械和器材制造业","部委政策-银保监会政策数量","1","17/9/2025 11:08:45","17/9/2025 11:08:45","2022",
"3776",,"计算机、通信和其他电子设备制造业","部委政策-银保监会政策数量","1","17/9/2025 11:08:45","17/9/2025 11:08:45","2022",
"3777","25","其他制造业","部委政策-银保监会政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3778","35","卫生和社会工作","部委政策-国家卫生健康委办公厅政策数量","3","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3779","28","水利、环境和公共设施管理业","部委政策-国家知识产权局办公室政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:52","2022",
"3780","1","医药制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3781","2","化学原料和化学制品制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3782","3","信息传输、软件和信息技术服务业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:52","2022",
"3783","5","专用设备制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3784","12","汽车制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3785","14","采矿业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:45","21/10/2025 13:26:53","2022",
"3786","15","纺织鞋服业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3787","18","通用设备制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3788","19","半导体业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3789","21","通信传输设备业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3790","22","非金属矿物制品业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3791","23","橡胶和塑料制品业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3792","26","金属制品业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3793","27","铁路、船舶、航空航天和其他运输设备制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3794","29","金属冶炼和压延加工业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3795","30","科学研究和技术服务业","地方政策-新疆维吾尔自治区科技厅政策数量","2","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3796","32","仪器仪表制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3797","34","农、林、牧、渔业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3798","43","化学纤维制造业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3799","45","石油加工、炼焦和核燃料加工业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:46","21/10/2025 13:26:53","2022",
"3800","46","废弃资源综合利用业","地方政策-新疆维吾尔自治区科技厅政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:53","2022",
"3801","3","信息传输、软件和信息技术服务业","地方政策-贵州省人民代表大会常务委员会政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:52","2022",
"3802",,"电信、广播电视和卫星传输服务","地方政策-贵州省人民代表大会常务委员会政策数量","1","17/9/2025 11:08:47","17/9/2025 11:08:47","2022",
"3803","1","医药制造业","地方政策-哈尔滨市人民政府政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:53","2022",
"3804","30","科学研究和技术服务业","地方政策-甘肃省科技厅政策数量","2","17/9/2025 11:08:47","21/10/2025 13:26:53","2022",
"3805","7","金融业","部委政策-中国证监会政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:52","2022",
"3806","28","水利、环境和公共设施管理业","地方政策-上海市发展和改革委员会政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:52","2022",
"3807","28","水利、环境和公共设施管理业","地方政策-上海市经济和信息化委员会政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:52","2022",
"3808","28","水利、环境和公共设施管理业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:52","2022",
"3809","30","科学研究和技术服务业","地方政策-江西省政府办公厅政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:53","2022",
"3810","3","信息传输、软件和信息技术服务业","地方政策-上海市互联网信息办公室政策数量","1","17/9/2025 11:08:47","21/10/2025 13:26:52","2022",
"3811","13","电力、热力、燃气及水生产和供应业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:53","2022",
"3812","17","交通运输、仓储和邮政业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:53","2022",
"3813","28","水利、环境和公共设施管理业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:52","2022",
"3814","30","科学研究和技术服务业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:53","2022",
"3815","16","建筑业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:53","2022",
"3816",,"制造业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","17/9/2025 11:08:48","2022",
"3817","14","采矿业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:53","2022",
"3818","34","农、林、牧、渔业","地方政策-天津市财政局政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:53","2022",
"3819","3","信息传输、软件和信息技术服务业","地方政策-成都市新经济发展委员会政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:52","2022",
"3820",,"互联网和相关服务","地方政策-成都市新经济发展委员会政策数量","1","17/9/2025 11:08:48","17/9/2025 11:08:48","2022",
"3821","33","文化、体育和娱乐业","地方政策-成都市新经济发展委员会政策数量","1","17/9/2025 11:08:48","21/10/2025 13:26:53","2022",
"3822","3","信息传输、软件和信息技术服务业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:52","2022",
"3823","30","科学研究和技术服务业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3824","5","专用设备制造业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3825","18","通用设备制造业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3826","32","仪器仪表制造业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3827","1","医药制造业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3828","19","半导体业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3829","21","通信传输设备业","部委政策-上海证券交易所政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3830","19","半导体业","地方政策-上海市科学技术委员会政策数量","2","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3831","21","通信传输设备业","地方政策-上海市科学技术委员会政策数量","1","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3832","12","汽车制造业","地方政策-上海市科学技术委员会政策数量","2","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3833","5","专用设备制造业","地方政策-上海市科学技术委员会政策数量","2","17/9/2025 11:08:49","21/10/2025 13:26:53","2022",
"3834","18","通用设备制造业","地方政策-上海市科学技术委员会政策数量","2","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3835","32","仪器仪表制造业","地方政策-上海市科学技术委员会政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3836","3","信息传输、软件和信息技术服务业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:52","2022",
"3837","30","科学研究和技术服务业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3838","19","半导体业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3839","21","通信传输设备业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3840",,"互联网和相关服务","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","17/9/2025 11:08:50","2022",
"3841","1","医药制造业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3842","12","汽车制造业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3843","5","专用设备制造业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3844","18","通用设备制造业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3845","32","仪器仪表制造业","地方政策-江苏省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3846","19","半导体业","地方政策-浙江省科学技术厅政策数量","1","17/9/2025 11:08:50","21/10/2025 13:26:53","2022",
"3847","21","通信传输设备业","地方政策-浙江省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3848","1","医药制造业","地方政策-浙江省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3849","12","汽车制造业","地方政策-浙江省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3850","5","专用设备制造业","地方政策-浙江省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3851","18","通用设备制造业","地方政策-浙江省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3852","32","仪器仪表制造业","地方政策-浙江省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3853","3","信息传输、软件和信息技术服务业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:52","2022",
"3854","30","科学研究和技术服务业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3855","19","半导体业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3856","21","通信传输设备业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3857",,"互联网和相关服务","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:51","17/9/2025 11:08:51","2022",
"3858","1","医药制造业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:51","21/10/2025 13:26:53","2022",
"3859","12","汽车制造业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3860","5","专用设备制造业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3861","18","通用设备制造业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3862","32","仪器仪表制造业","地方政策-安徽省科学技术厅政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3863","3","信息传输、软件和信息技术服务业","地方政策-深圳市工业和信息化局政策数量","3","17/9/2025 11:08:52","21/10/2025 13:26:52","2022",
"3864",,"互联网和相关服务","地方政策-深圳市工业和信息化局政策数量","3","17/9/2025 11:08:52","17/9/2025 11:08:52","2022",
"3865","3","信息传输、软件和信息技术服务业","地方政策-深圳市发展和改革委员会政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:52","2022",
"3866",,"互联网和相关服务","地方政策-深圳市发展和改革委员会政策数量","1","17/9/2025 11:08:52","17/9/2025 11:08:52","2022",
"3867","30","科学研究和技术服务业","地方政策-深圳市发展和改革委员会政策数量","2","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3868","30","科学研究和技术服务业","地方政策-深圳市工业和信息化局政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3869","30","科学研究和技术服务业","地方政策-深圳市前海深港现代服务业合作区管理局政策数量","2","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3870","3","信息传输、软件和信息技术服务业","地方政策-深圳市前海深港现代服务业合作区管理局政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:52","2022",
"3871","30","科学研究和技术服务业","地方政策-深圳市科学技术协会政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:53","2022",
"3872","3","信息传输、软件和信息技术服务业","地方政策-深圳市财政局政策数量","1","17/9/2025 11:08:52","21/10/2025 13:26:52","2022",
"3873","30","科学研究和技术服务业","地方政策-深圳市财政局政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3874","19","半导体业","地方政策-上海市经济和信息化委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3875","46","废弃资源综合利用业","地方政策-上海市经济和信息化委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3876","2","化学原料和化学制品制造业","地方政策-上海市发展和改革委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3877","29","金属冶炼和压延加工业","地方政策-上海市发展和改革委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3878","45","石油加工、炼焦和核燃料加工业","地方政策-上海市发展和改革委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3879","46","废弃资源综合利用业","地方政策-上海市发展和改革委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3880","2","化学原料和化学制品制造业","地方政策-上海市科学技术委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3881","29","金属冶炼和压延加工业","地方政策-上海市科学技术委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3882","45","石油加工、炼焦和核燃料加工业","地方政策-上海市科学技术委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3883","46","废弃资源综合利用业","地方政策-上海市科学技术委员会政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3884","2","化学原料和化学制品制造业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3885","29","金属冶炼和压延加工业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3886","45","石油加工、炼焦和核燃料加工业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3887","5","专用设备制造业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:53","21/10/2025 13:26:53","2022",
"3888","18","通用设备制造业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3889","12","汽车制造业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3890","19","半导体业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3891","1","医药制造业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3892","46","废弃资源综合利用业","地方政策-上海市生态环境局政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3893","30","科学研究和技术服务业","部委政策-国家航天局政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3894","30","科学研究和技术服务业","部委政策-国家原子能机构政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3895","27","铁路、船舶、航空航天和其他运输设备制造业","部委政策-国家航天局政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3896","31","教育","地方政策-北京市科学技术委员会政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3897","31","教育","地方政策-中关村科技园区管理委员会政策数量","1","17/9/2025 11:08:54","21/10/2025 13:26:53","2022",
"3898","3","信息传输、软件和信息技术服务业","地方政策-北京市教育委员会政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:52","2022",
"3899","30","科学研究和技术服务业","地方政策-北京市教育委员会政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3900","31","教育","地方政策-北京市教育委员会政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3901","31","教育","地方政策-北京市经济和信息化局政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3902","3","信息传输、软件和信息技术服务业","地方政策-北京市财政局政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:52","2022",
"3903","30","科学研究和技术服务业","地方政策-北京市财政局政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3904","31","教育","地方政策-北京市财政局政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3905","3","信息传输、软件和信息技术服务业","地方政策-北京市人民政府国有资产监督管理委员会政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:52","2022",
"3906","30","科学研究和技术服务业","地方政策-北京市人民政府国有资产监督管理委员会政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3907","31","教育","地方政策-北京市人民政府国有资产监督管理委员会政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3908","17","交通运输、仓储和邮政业","地方政策-四川省人民政府办公厅政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3909",,"互联网和相关服务","地方政策-江苏省人民政府办公厅政策数量","1","17/9/2025 11:08:55","17/9/2025 11:08:55","2022",
"3910",,"电信、广播电视和卫星传输服务","地方政策-江苏省人民政府办公厅政策数量","1","17/9/2025 11:08:55","17/9/2025 11:08:55","2022",
"3911","30","科学研究和技术服务业","地方政策-江苏省人民政府办公厅政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:53","2022",
"3912","3","信息传输、软件和信息技术服务业","部委政策-国家卫生健康委办公厅政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:52","2022",
"3913",,"互联网和相关服务","部委政策-国家卫生健康委办公厅政策数量","1","17/9/2025 11:08:55","17/9/2025 11:08:55","2022",
"3914","3","信息传输、软件和信息技术服务业","部委政策-国家中医药局办公室政策数量","1","17/9/2025 11:08:55","21/10/2025 13:26:52","2022",
"3915",,"互联网和相关服务","部委政策-国家中医药局办公室政策数量","1","17/9/2025 11:08:55","17/9/2025 11:08:55","2022",
"3916","35","卫生和社会工作","部委政策-国家中医药局办公室政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3917","12","汽车制造业","地方政策-青岛市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3918","3","信息传输、软件和信息技术服务业","地方政策-青岛市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:52","2022",
"3919","30","科学研究和技术服务业","地方政策-青岛市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3920","12","汽车制造业","地方政策-南京市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3921","17","交通运输、仓储和邮政业","地方政策-南京市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3922","13","电力、热力、燃气及水生产和供应业","地方政策-南京市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3923","34","农、林、牧、渔业","地方政策-南京市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3924","3","信息传输、软件和信息技术服务业","地方政策-南京市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:52","2022",
"3925","3","信息传输、软件和信息技术服务业","地方政策-厦门市科学技术局政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:52","2022",
"3926","30","科学研究和技术服务业","地方政策-厦门市科学技术局政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3927","30","科学研究和技术服务业","地方政策-湖南省科学技术厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3928","12","汽车制造业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3929","1","医药制造业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3930","5","专用设备制造业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3931","18","通用设备制造业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3932","32","仪器仪表制造业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:56","21/10/2025 13:26:53","2022",
"3933","27","铁路、船舶、航空航天和其他运输设备制造业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3934","19","半导体业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3935","2","化学原料和化学制品制造业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3936",,"新材料与精细化工","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","17/9/2025 11:08:57","2022",
"3937",,"新能源与节能环保","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","17/9/2025 11:08:57","2022",
"3938",,"数字创意","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","17/9/2025 11:08:57","2022",
"3939","33","文化、体育和娱乐业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3940","7","金融业","地方政策-广州市人民政府办公厅政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:52","2022",
"3941","30","科学研究和技术服务业","地方政策-合肥市人民政府办公室政策数量","3","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3942","34","农、林、牧、渔业","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3943","3","信息传输、软件和信息技术服务业","地方政策-合肥市人民政府办公室政策数量","2","17/9/2025 11:08:57","21/10/2025 13:26:52","2022",
"3944","5","专用设备制造业","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3945","12","汽车制造业","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3946","19","半导体业","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3947","21","通信传输设备业","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3948","32","仪器仪表制造业","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:53","2022",
"3949","7","金融业","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","21/10/2025 13:26:52","2022",
"3950",,"互联网和相关服务","地方政策-合肥市人民政府办公室政策数量","1","17/9/2025 11:08:57","17/9/2025 11:08:57","2022",
"3951","13","电力、热力、燃气及水生产和供应业","地方政策-吉林省人民政府办公厅政策数量","1","17/9/2025 11:08:58","21/10/2025 13:26:53","2022",
"3952","30","科学研究和技术服务业","地方政策-重庆市科学技术局政策数量","1","17/9/2025 11:08:58","21/10/2025 13:26:53","2022",
"3953","30","科学研究和技术服务业","地方政策-黑龙江省科学技术厅政策数量","3","17/9/2025 11:08:58","21/10/2025 13:26:53","2022",
"3954","30","科学研究和技术服务业","地方政策-黑龙江省教育厅政策数量","1","17/9/2025 11:08:58","21/10/2025 13:26:53","2022",
"3955","30","科学研究和技术服务业","地方政策-黑龙江省财政厅政策数量","1","17/9/2025 11:08:58","21/10/2025 13:26:53","2022",
"3956",,,"发布政策数量","19","17/9/2025 11:10:04","17/9/2025 11:10:04","2022","安徽省"
"3957",,,"地方政策政策数量","19","17/9/2025 11:10:04","17/9/2025 11:10:04","2022","安徽省"
"3958",,,"安徽省人民政府发布政策数量","5","17/9/2025 11:10:04","17/9/2025 11:10:04","2022","安徽省"
"3959",,,"安徽省人民政府办公厅发布政策数量","4","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3960",,,"安徽省经济和信息化厅发布政策数量","1","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3961",,,"合肥市人民政府办公司发布政策数量","1","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3962",,,"合肥市发展和改革委员会发布政策数量","1","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3963",,,"合肥市经济和信息化局发布政策数量","1","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3964",,,"合肥市财政局发布政策数量","1","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3965",,,"合肥市人民政府办公室发布政策数量","6","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3966","30","科学研究和技术服务业","政策数量","9","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3967","3","信息传输、软件和信息技术服务业","政策数量","7","17/9/2025 11:10:05","21/10/2025 13:26:52","2022","安徽省"
"3968",,"互联网和相关服务","政策数量","5","17/9/2025 11:10:05","17/9/2025 11:10:05","2022","安徽省"
"3969","21","通信传输设备业","政策数量","4","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3970","19","半导体业","政策数量","4","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3971","34","农、林、牧、渔业","政策数量","3","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3972","12","汽车制造业","政策数量","3","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3973","2","化学原料和化学制品制造业","政策数量","2","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3974","1","医药制造业","政策数量","2","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3975","5","专用设备制造业","政策数量","2","17/9/2025 11:10:05","21/10/2025 13:26:53","2022","安徽省"
"3976","7","金融业","政策数量","2","17/9/2025 11:10:06","21/10/2025 13:26:52","2022","安徽省"
"3977","31","教育","政策数量","2","17/9/2025 11:10:06","21/10/2025 13:26:53","2022","安徽省"
"3978","22","非金属矿物制品业","政策数量","2","17/9/2025 11:10:06","21/10/2025 13:26:53","2022","安徽省"
"3979","32","仪器仪表制造业","政策数量","2","17/9/2025 11:10:06","21/10/2025 13:26:53","2022","安徽省"
