id,industryId,industry,targetName,targetUnit,value,createTime,updateTime,year
7051,5,专用设备制造业,年度中国发明专利申请数中位数,件,15,12/9/2025 10:40:10,16/9/2025 10:01:56,2022
7052,6,消费电子及电气业,年度中国发明专利申请数合计,件,63940,12/9/2025 10:40:10,16/9/2025 10:01:56,2022
7053,6,消费电子及电气业,年度中国发明专利申请数均值,件,213.133333333333,12/9/2025 10:40:10,16/9/2025 10:01:56,2022
7054,6,消费电子及电气业,年度中国发明专利申请数最大值,件,8729,12/9/2025 10:40:10,16/9/2025 10:01:56,2022
7055,6,消费电子及电气业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:10,16/9/2025 10:01:56,2022
7056,6,消费电子及电气业,年度中国发明专利申请数中位数,件,18,12/9/2025 10:40:10,16/9/2025 10:01:56,2022
7057,7,金融业,年度中国发明专利申请数合计,件,28032,12/9/2025 10:40:11,16/9/2025 10:01:57,2022
7058,7,金融业,年度中国发明专利申请数均值,件,254.836363636364,12/9/2025 10:40:11,16/9/2025 10:01:57,2022
7059,7,金融业,年度中国发明专利申请数最大值,件,4140,12/9/2025 10:40:11,16/9/2025 10:01:57,2022
7060,7,金融业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:11,16/9/2025 10:01:57,2022
7061,7,金融业,年度中国发明专利申请数中位数,件,15.5,12/9/2025 10:40:11,16/9/2025 10:01:57,2022
7062,8,商业电气机械和器材制造业,年度中国发明专利申请数合计,件,15636,12/9/2025 10:40:12,16/9/2025 10:01:58,2022
7063,8,商业电气机械和器材制造业,年度中国发明专利申请数均值,件,55.644128113879,12/9/2025 10:40:12,16/9/2025 10:01:58,2022
7064,8,商业电气机械和器材制造业,年度中国发明专利申请数最大值,件,1486,12/9/2025 10:40:12,16/9/2025 10:01:58,2022
7065,8,商业电气机械和器材制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:12,16/9/2025 10:01:58,2022
7066,8,商业电气机械和器材制造业,年度中国发明专利申请数中位数,件,15,12/9/2025 10:40:12,16/9/2025 10:01:58,2022
7067,9,批发和零售业,年度中国发明专利申请数合计,件,927,12/9/2025 10:40:12,16/9/2025 10:01:58,2022
7068,9,批发和零售业,年度中国发明专利申请数均值,件,10.5340909090909,12/9/2025 10:40:13,16/9/2025 10:01:58,2022
7069,9,批发和零售业,年度中国发明专利申请数最大值,件,68,12/9/2025 10:40:13,16/9/2025 10:01:58,2022
7070,9,批发和零售业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:13,16/9/2025 10:01:58,2022
7071,9,批发和零售业,年度中国发明专利申请数中位数,件,5,12/9/2025 10:40:13,16/9/2025 10:01:58,2022
7072,10,食品饮料业,年度中国发明专利申请数合计,件,2212,12/9/2025 10:40:13,16/9/2025 10:01:59,2022
7073,10,食品饮料业,年度中国发明专利申请数均值,件,14.8456375838926,12/9/2025 10:40:14,16/9/2025 10:01:59,2022
7074,10,食品饮料业,年度中国发明专利申请数最大值,件,252,12/9/2025 10:40:14,16/9/2025 10:01:59,2022
7075,10,食品饮料业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:14,16/9/2025 10:01:59,2022
7076,10,食品饮料业,年度中国发明专利申请数中位数,件,5,12/9/2025 10:40:14,16/9/2025 10:01:59,2022
7082,12,汽车制造业,年度中国发明专利申请数合计,件,26642,12/9/2025 10:40:14,16/9/2025 10:02:00,2022
7083,12,汽车制造业,年度中国发明专利申请数均值,件,132.547263681592,12/9/2025 10:40:14,16/9/2025 10:02:00,2022
7084,12,汽车制造业,年度中国发明专利申请数最大值,件,6280,12/9/2025 10:40:15,16/9/2025 10:02:00,2022
7085,12,汽车制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:15,16/9/2025 10:02:00,2022
7086,12,汽车制造业,年度中国发明专利申请数中位数,件,12,12/9/2025 10:40:15,16/9/2025 10:02:00,2022
7087,13,电力、热力、燃气及水生产和供应业,年度中国发明专利申请数合计,件,6050,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7088,13,电力、热力、燃气及水生产和供应业,年度中国发明专利申请数均值,件,56.5420560747664,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7089,13,电力、热力、燃气及水生产和供应业,年度中国发明专利申请数最大值,件,755,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7090,13,电力、热力、燃气及水生产和供应业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7091,13,电力、热力、燃气及水生产和供应业,年度中国发明专利申请数中位数,件,9,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7092,14,采矿业,年度中国发明专利申请数合计,件,8430,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7093,14,采矿业,年度中国发明专利申请数均值,件,105.375,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7094,14,采矿业,年度中国发明专利申请数最大值,件,925,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7095,14,采矿业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7096,14,采矿业,年度中国发明专利申请数中位数,件,19,12/9/2025 10:40:15,16/9/2025 10:02:01,2022
7097,15,纺织鞋服业,年度中国发明专利申请数合计,件,927,12/9/2025 10:40:16,16/9/2025 10:02:02,2022
7098,15,纺织鞋服业,年度中国发明专利申请数均值,件,10.1868131868132,12/9/2025 10:40:16,16/9/2025 10:02:02,2022
7099,15,纺织鞋服业,年度中国发明专利申请数最大值,件,72,12/9/2025 10:40:16,16/9/2025 10:02:02,2022
7100,15,纺织鞋服业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:16,16/9/2025 10:02:02,2022
7101,15,纺织鞋服业,年度中国发明专利申请数中位数,件,6,12/9/2025 10:40:16,16/9/2025 10:02:02,2022
7102,16,建筑业,年度中国发明专利申请数合计,件,16808,12/9/2025 10:40:16,16/9/2025 10:02:03,2022
7103,16,建筑业,年度中国发明专利申请数均值,件,154.201834862385,12/9/2025 10:40:16,16/9/2025 10:02:03,2022
7104,16,建筑业,年度中国发明专利申请数最大值,件,3938,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7105,16,建筑业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7106,16,建筑业,年度中国发明专利申请数中位数,件,11,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7107,17,交通运输、仓储和邮政业,年度中国发明专利申请数合计,件,1170,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7108,17,交通运输、仓储和邮政业,年度中国发明专利申请数均值,件,13.9285714285714,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7109,17,交通运输、仓储和邮政业,年度中国发明专利申请数最大值,件,200,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7110,17,交通运输、仓储和邮政业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7111,17,交通运输、仓储和邮政业,年度中国发明专利申请数中位数,件,5,12/9/2025 10:40:17,16/9/2025 10:02:03,2022
7112,18,通用设备制造业,年度中国发明专利申请数合计,件,5659,12/9/2025 10:40:18,16/9/2025 10:02:03,2022
7113,18,通用设备制造业,年度中国发明专利申请数均值,件,29.7842105263158,12/9/2025 10:40:18,16/9/2025 10:02:03,2022
7114,18,通用设备制造业,年度中国发明专利申请数最大值,件,725,12/9/2025 10:40:18,16/9/2025 10:02:04,2022
7115,18,通用设备制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:18,16/9/2025 10:02:04,2022
7116,18,通用设备制造业,年度中国发明专利申请数中位数,件,13,12/9/2025 10:40:18,16/9/2025 10:02:04,2022
7117,19,半导体业,年度中国发明专利申请数合计,件,8106,12/9/2025 10:40:18,16/9/2025 10:02:04,2022
7118,19,半导体业,年度中国发明专利申请数均值,件,54.4026845637584,12/9/2025 10:40:18,16/9/2025 10:02:04,2022
7119,19,半导体业,年度中国发明专利申请数最大值,件,1522,12/9/2025 10:40:18,16/9/2025 10:02:04,2022
7120,19,半导体业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:18,16/9/2025 10:02:04,2022
7121,19,半导体业,年度中国发明专利申请数中位数,件,22,12/9/2025 10:40:19,16/9/2025 10:02:04,2022
7122,20,租赁和商务服务业,年度中国发明专利申请数合计,件,269,12/9/2025 10:40:19,16/9/2025 10:02:05,2022
7123,20,租赁和商务服务业,年度中国发明专利申请数均值,件,9.27586206896552,12/9/2025 10:40:19,16/9/2025 10:02:05,2022
7124,20,租赁和商务服务业,年度中国发明专利申请数最大值,件,50,12/9/2025 10:40:19,16/9/2025 10:02:05,2022
7125,20,租赁和商务服务业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:19,16/9/2025 10:02:05,2022
7126,20,租赁和商务服务业,年度中国发明专利申请数中位数,件,4,12/9/2025 10:40:19,16/9/2025 10:02:05,2022
7127,21,通信传输设备业,年度中国发明专利申请数合计,件,6698,12/9/2025 10:40:19,16/9/2025 10:02:05,2022
7128,21,通信传输设备业,年度中国发明专利申请数均值,件,64.4038461538462,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7129,21,通信传输设备业,年度中国发明专利申请数最大值,件,1434,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7130,21,通信传输设备业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7131,21,通信传输设备业,年度中国发明专利申请数中位数,件,20.5,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7132,22,非金属矿物制品业,年度中国发明专利申请数合计,件,3922,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7133,22,非金属矿物制品业,年度中国发明专利申请数均值,件,41.2842105263158,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7134,22,非金属矿物制品业,年度中国发明专利申请数最大值,件,467,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7135,22,非金属矿物制品业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:20,16/9/2025 10:02:05,2022
7136,22,非金属矿物制品业,年度中国发明专利申请数中位数,件,12,12/9/2025 10:40:20,16/9/2025 10:02:06,2022
7137,23,橡胶和塑料制品业,年度中国发明专利申请数合计,件,2559,12/9/2025 10:40:20,16/9/2025 10:02:06,2022
7138,23,橡胶和塑料制品业,年度中国发明专利申请数均值,件,26.9368421052632,12/9/2025 10:40:20,16/9/2025 10:02:06,2022
7139,23,橡胶和塑料制品业,年度中国发明专利申请数最大值,件,821,12/9/2025 10:40:20,16/9/2025 10:02:06,2022
7140,23,橡胶和塑料制品业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:20,16/9/2025 10:02:06,2022
7141,23,橡胶和塑料制品业,年度中国发明专利申请数中位数,件,9,12/9/2025 10:40:21,16/9/2025 10:02:06,2022
7142,24,综合,年度中国发明专利申请数合计,件,181,12/9/2025 10:40:21,16/9/2025 10:02:07,2022
7143,24,综合,年度中国发明专利申请数均值,件,20.1111111111111,12/9/2025 10:40:21,16/9/2025 10:02:07,2022
7144,24,综合,年度中国发明专利申请数最大值,件,48,12/9/2025 10:40:21,16/9/2025 10:02:07,2022
7145,24,综合,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:21,16/9/2025 10:02:07,2022
7146,24,综合,年度中国发明专利申请数中位数,件,14,12/9/2025 10:40:21,16/9/2025 10:02:07,2022
7147,25,其他制造业,年度中国发明专利申请数合计,件,598,12/9/2025 10:40:22,16/9/2025 10:02:07,2022
7148,25,其他制造业,年度中国发明专利申请数均值,件,18.6875,12/9/2025 10:40:22,16/9/2025 10:02:07,2022
7149,25,其他制造业,年度中国发明专利申请数最大值,件,108,12/9/2025 10:40:22,16/9/2025 10:02:07,2022
7150,25,其他制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:22,16/9/2025 10:02:07,2022
7151,25,其他制造业,年度中国发明专利申请数中位数,件,9,12/9/2025 10:40:22,16/9/2025 10:02:07,2022
7152,26,金属制品业,年度中国发明专利申请数合计,件,2295,12/9/2025 10:40:22,16/9/2025 10:02:08,2022
7153,26,金属制品业,年度中国发明专利申请数均值,件,24.945652173913,12/9/2025 10:40:22,16/9/2025 10:02:08,2022
7154,26,金属制品业,年度中国发明专利申请数最大值,件,285,12/9/2025 10:40:22,16/9/2025 10:02:08,2022
7155,26,金属制品业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:22,16/9/2025 10:02:08,2022
7156,26,金属制品业,年度中国发明专利申请数中位数,件,8,12/9/2025 10:40:22,16/9/2025 10:02:08,2022
7157,27,铁路、船舶、航空航天和其他运输设备制造业,年度中国发明专利申请数合计,件,13948,12/9/2025 10:40:23,16/9/2025 10:02:08,2022
7158,27,铁路、船舶、航空航天和其他运输设备制造业,年度中国发明专利申请数均值,件,149.978494623656,12/9/2025 10:40:23,16/9/2025 10:02:08,2022
7159,27,铁路、船舶、航空航天和其他运输设备制造业,年度中国发明专利申请数最大值,件,2668,12/9/2025 10:40:23,16/9/2025 10:02:08,2022
7160,27,铁路、船舶、航空航天和其他运输设备制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:23,16/9/2025 10:02:08,2022
7161,27,铁路、船舶、航空航天和其他运输设备制造业,年度中国发明专利申请数中位数,件,19,12/9/2025 10:40:23,16/9/2025 10:02:08,2022
7162,28,水利、环境和公共设施管理业,年度中国发明专利申请数合计,件,1251,12/9/2025 10:40:23,16/9/2025 10:02:09,2022
7163,28,水利、环境和公共设施管理业,年度中国发明专利申请数均值,件,16.2467532467532,12/9/2025 10:40:23,16/9/2025 10:02:09,2022
7164,28,水利、环境和公共设施管理业,年度中国发明专利申请数最大值,件,115,12/9/2025 10:40:23,16/9/2025 10:02:09,2022
7165,28,水利、环境和公共设施管理业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:23,16/9/2025 10:02:09,2022
7166,28,水利、环境和公共设施管理业,年度中国发明专利申请数中位数,件,10,12/9/2025 10:40:23,16/9/2025 10:02:09,2022
7167,29,金属冶炼和压延加工业,年度中国发明专利申请数合计,件,9596,12/9/2025 10:40:24,16/9/2025 10:02:09,2022
7168,29,金属冶炼和压延加工业,年度中国发明专利申请数均值,件,78.655737704918,12/9/2025 10:40:24,16/9/2025 10:02:09,2022
7169,29,金属冶炼和压延加工业,年度中国发明专利申请数最大值,件,624,12/9/2025 10:40:24,16/9/2025 10:02:09,2022
7170,29,金属冶炼和压延加工业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:24,16/9/2025 10:02:09,2022
7171,29,金属冶炼和压延加工业,年度中国发明专利申请数中位数,件,21.5,12/9/2025 10:40:24,16/9/2025 10:02:09,2022
7172,30,科学研究和技术服务业,年度中国发明专利申请数合计,件,3379,12/9/2025 10:40:25,16/9/2025 10:02:09,2022
7173,30,科学研究和技术服务业,年度中国发明专利申请数均值,件,31.287037037037,12/9/2025 10:40:25,16/9/2025 10:02:09,2022
7174,30,科学研究和技术服务业,年度中国发明专利申请数最大值,件,322,12/9/2025 10:40:25,16/9/2025 10:02:09,2022
7175,30,科学研究和技术服务业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:25,16/9/2025 10:02:10,2022
7176,30,科学研究和技术服务业,年度中国发明专利申请数中位数,件,11.5,12/9/2025 10:40:25,16/9/2025 10:02:10,2022
7177,31,教育,年度中国发明专利申请数合计,件,301,12/9/2025 10:40:26,16/9/2025 10:02:10,2022
7178,31,教育,年度中国发明专利申请数均值,件,37.625,12/9/2025 10:40:26,16/9/2025 10:02:10,2022
7179,31,教育,年度中国发明专利申请数最大值,件,138,12/9/2025 10:40:26,16/9/2025 10:02:10,2022
7180,31,教育,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:26,16/9/2025 10:02:10,2022
7181,31,教育,年度中国发明专利申请数中位数,件,9,12/9/2025 10:40:26,16/9/2025 10:02:10,2022
7182,32,仪器仪表制造业,年度中国发明专利申请数合计,件,2453,12/9/2025 10:40:26,16/9/2025 10:02:10,2022
7183,32,仪器仪表制造业,年度中国发明专利申请数均值,件,29.9146341463415,12/9/2025 10:40:27,16/9/2025 10:02:10,2022
7184,32,仪器仪表制造业,年度中国发明专利申请数最大值,件,392,12/9/2025 10:40:27,16/9/2025 10:02:10,2022
7185,32,仪器仪表制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:27,16/9/2025 10:02:10,2022
7186,32,仪器仪表制造业,年度中国发明专利申请数中位数,件,12,12/9/2025 10:40:27,16/9/2025 10:02:10,2022
7187,33,文化、体育和娱乐业,年度中国发明专利申请数合计,件,371,12/9/2025 10:40:27,16/9/2025 10:02:11,2022
7188,33,文化、体育和娱乐业,年度中国发明专利申请数均值,件,16.1304347826087,12/9/2025 10:40:27,16/9/2025 10:02:11,2022
7189,33,文化、体育和娱乐业,年度中国发明专利申请数最大值,件,255,12/9/2025 10:40:27,16/9/2025 10:02:11,2022
7190,33,文化、体育和娱乐业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:27,16/9/2025 10:02:11,2022
7191,33,文化、体育和娱乐业,年度中国发明专利申请数中位数,件,4,12/9/2025 10:40:27,16/9/2025 10:02:11,2022
7192,34,农、林、牧、渔业,年度中国发明专利申请数合计,件,292,12/9/2025 10:40:27,16/9/2025 10:02:11,2022
7193,34,农、林、牧、渔业,年度中国发明专利申请数均值,件,9.125,12/9/2025 10:40:28,16/9/2025 10:02:11,2022
7194,34,农、林、牧、渔业,年度中国发明专利申请数最大值,件,58,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7195,34,农、林、牧、渔业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7196,34,农、林、牧、渔业,年度中国发明专利申请数中位数,件,5.5,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7197,35,卫生和社会工作,年度中国发明专利申请数合计,件,276,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7198,35,卫生和社会工作,年度中国发明专利申请数均值,件,25.0909090909091,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7199,35,卫生和社会工作,年度中国发明专利申请数最大值,件,153,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7200,35,卫生和社会工作,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7201,35,卫生和社会工作,年度中国发明专利申请数中位数,件,11,12/9/2025 10:40:28,16/9/2025 10:02:12,2022
7202,36,造纸和纸制品业,年度中国发明专利申请数合计,件,486,12/9/2025 10:40:28,16/9/2025 10:02:13,2022
7203,36,造纸和纸制品业,年度中国发明专利申请数均值,件,11.8536585365854,12/9/2025 10:40:28,16/9/2025 10:02:13,2022
7204,36,造纸和纸制品业,年度中国发明专利申请数最大值,件,41,12/9/2025 10:40:28,16/9/2025 10:02:13,2022
7205,36,造纸和纸制品业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:28,16/9/2025 10:02:13,2022
7206,36,造纸和纸制品业,年度中国发明专利申请数中位数,件,7,12/9/2025 10:40:29,16/9/2025 10:02:13,2022
7207,37,住宿和餐饮业,年度中国发明专利申请数合计,件,0,12/9/2025 10:40:29,16/9/2025 10:02:13,2022
7208,37,住宿和餐饮业,年度中国发明专利申请数均值,件,0,12/9/2025 10:40:29,16/9/2025 10:02:13,2022
7209,37,住宿和餐饮业,年度中国发明专利申请数最大值,件,0,12/9/2025 10:40:29,16/9/2025 10:02:13,2022
7210,37,住宿和餐饮业,年度中国发明专利申请数最小值,件,0,12/9/2025 10:40:29,16/9/2025 10:02:13,2022
7211,37,住宿和餐饮业,年度中国发明专利申请数中位数,件,0,12/9/2025 10:40:29,16/9/2025 10:02:13,2022
7212,38,家具制造业,年度中国发明专利申请数合计,件,633,12/9/2025 10:40:29,16/9/2025 10:02:13,2022
7213,38,家具制造业,年度中国发明专利申请数均值,件,19.78125,12/9/2025 10:40:29,16/9/2025 10:02:14,2022
7214,38,家具制造业,年度中国发明专利申请数最大值,件,219,12/9/2025 10:40:29,16/9/2025 10:02:14,2022
7215,38,家具制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:29,16/9/2025 10:02:14,2022
7216,38,家具制造业,年度中国发明专利申请数中位数,件,6.5,12/9/2025 10:40:29,16/9/2025 10:02:14,2022
7217,39,印刷和记录媒介复制业,年度中国发明专利申请数合计,件,109,12/9/2025 10:40:30,16/9/2025 10:02:14,2022
7218,39,印刷和记录媒介复制业,年度中国发明专利申请数均值,件,8.38461538461539,12/9/2025 10:40:30,16/9/2025 10:02:14,2022
7219,39,印刷和记录媒介复制业,年度中国发明专利申请数最大值,件,28,12/9/2025 10:40:30,16/9/2025 10:02:14,2022
7220,39,印刷和记录媒介复制业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:30,16/9/2025 10:02:14,2022
7221,39,印刷和记录媒介复制业,年度中国发明专利申请数中位数,件,8,12/9/2025 10:40:30,16/9/2025 10:02:14,2022
7222,41,文教、工美、体育和娱乐用品制造业,年度中国发明专利申请数合计,件,205,12/9/2025 10:40:30,16/9/2025 10:02:15,2022
7223,41,文教、工美、体育和娱乐用品制造业,年度中国发明专利申请数均值,件,11.3888888888889,12/9/2025 10:40:31,16/9/2025 10:02:15,2022
7224,41,文教、工美、体育和娱乐用品制造业,年度中国发明专利申请数最大值,件,104,12/9/2025 10:40:31,16/9/2025 10:02:15,2022
7225,41,文教、工美、体育和娱乐用品制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:31,16/9/2025 10:02:15,2022
7226,41,文教、工美、体育和娱乐用品制造业,年度中国发明专利申请数中位数,件,4,12/9/2025 10:40:31,16/9/2025 10:02:15,2022
7232,43,化学纤维制造业,年度中国发明专利申请数合计,件,614,12/9/2025 10:40:32,16/9/2025 10:02:16,2022
7233,43,化学纤维制造业,年度中国发明专利申请数均值,件,21.1724137931034,12/9/2025 10:40:32,16/9/2025 10:02:16,2022
7234,43,化学纤维制造业,年度中国发明专利申请数最大值,件,116,12/9/2025 10:40:32,16/9/2025 10:02:16,2022
7235,43,化学纤维制造业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:32,16/9/2025 10:02:16,2022
7236,43,化学纤维制造业,年度中国发明专利申请数中位数,件,13,12/9/2025 10:40:32,16/9/2025 10:02:16,2022
7242,45,石油加工、炼焦和核燃料加工业,年度中国发明专利申请数合计,件,115,12/9/2025 10:40:33,16/9/2025 10:02:17,2022
7243,45,石油加工、炼焦和核燃料加工业,年度中国发明专利申请数均值,件,8.21428571428571,12/9/2025 10:40:33,16/9/2025 10:02:17,2022
7244,45,石油加工、炼焦和核燃料加工业,年度中国发明专利申请数最大值,件,39,12/9/2025 10:40:34,16/9/2025 10:02:17,2022
7245,45,石油加工、炼焦和核燃料加工业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:34,16/9/2025 10:02:17,2022
7246,45,石油加工、炼焦和核燃料加工业,年度中国发明专利申请数中位数,件,6,12/9/2025 10:40:34,16/9/2025 10:02:17,2022
7247,46,废弃资源综合利用业,年度中国发明专利申请数合计,件,480,12/9/2025 10:40:34,16/9/2025 10:02:17,2022
7248,46,废弃资源综合利用业,年度中国发明专利申请数均值,件,26.6666666666667,12/9/2025 10:40:34,16/9/2025 10:02:17,2022
7249,46,废弃资源综合利用业,年度中国发明专利申请数最大值,件,271,12/9/2025 10:40:34,16/9/2025 10:02:17,2022
7250,46,废弃资源综合利用业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:34,16/9/2025 10:02:18,2022
7251,46,废弃资源综合利用业,年度中国发明专利申请数中位数,件,9,12/9/2025 10:40:34,16/9/2025 10:02:18,2022
7252,47,木材加工和木、竹、藤、棕、草制品业,年度中国发明专利申请数合计,件,94,12/9/2025 10:40:35,16/9/2025 10:02:18,2022
7253,47,木材加工和木、竹、藤、棕、草制品业,年度中国发明专利申请数均值,件,13.4285714285714,12/9/2025 10:40:35,16/9/2025 10:02:18,2022
7254,47,木材加工和木、竹、藤、棕、草制品业,年度中国发明专利申请数最大值,件,33,12/9/2025 10:40:35,16/9/2025 10:02:18,2022
7255,47,木材加工和木、竹、藤、棕、草制品业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:35,16/9/2025 10:02:18,2022
7256,47,木材加工和木、竹、藤、棕、草制品业,年度中国发明专利申请数中位数,件,8,12/9/2025 10:40:35,16/9/2025 10:02:18,2022
7257,48,居民服务、修理和其他服务业,年度中国发明专利申请数合计,件,0,12/9/2025 10:40:36,16/9/2025 10:02:18,2022
7258,48,居民服务、修理和其他服务业,年度中国发明专利申请数均值,件,0,12/9/2025 10:40:36,16/9/2025 10:02:18,2022
7259,48,居民服务、修理和其他服务业,年度中国发明专利申请数最大值,件,0,12/9/2025 10:40:36,16/9/2025 10:02:19,2022
7260,48,居民服务、修理和其他服务业,年度中国发明专利申请数最小值,件,0,12/9/2025 10:40:36,16/9/2025 10:02:19,2022
7261,48,居民服务、修理和其他服务业,年度中国发明专利申请数中位数,件,0,12/9/2025 10:40:36,16/9/2025 10:02:19,2022
7262,0,全行业,年度中国发明专利申请数合计,件,323774,12/9/2025 10:40:37,5/11/2025 08:56:03,2022
7263,0,全行业,年度中国发明专利申请数均值,件,69.3306209850107,12/9/2025 10:40:37,5/11/2025 08:56:03,2022
7264,0,全行业,年度中国发明专利申请数最大值,件,8729,12/9/2025 10:40:37,5/11/2025 08:56:03,2022
7265,0,全行业,年度中国发明专利申请数最小值,件,1,12/9/2025 10:40:37,5/11/2025 08:56:03,2022
7266,0,全行业,年度中国发明专利申请数中位数,件,11,12/9/2025 10:40:37,5/11/2025 08:56:03,2022
7267,1,医药制造业,年度PCT发明专利申请数合计,件,1429,12/9/2025 10:40:37,16/9/2025 10:02:19,2022
7268,1,医药制造业,年度PCT发明专利申请数均值,件,8.93125,12/9/2025 10:40:37,16/9/2025 10:02:19,2022
7269,1,医药制造业,年度PCT发明专利申请数最大值,件,166,12/9/2025 10:40:38,16/9/2025 10:02:19,2022
7270,1,医药制造业,年度PCT发明专利申请数最小值,件,1,12/9/2025 10:40:38,16/9/2025 10:02:19,2022
7271,1,医药制造业,年度PCT发明专利申请数中位数,件,4,12/9/2025 10:40:38,16/9/2025 10:02:19,2022
7272,2,化学原料和化学制品制造业,年度PCT发明专利申请数合计,件,164,12/9/2025 10:40:38,16/9/2025 10:02:20,2022
7273,2,化学原料和化学制品制造业,年度PCT发明专利申请数均值,件,3.72727272727273,12/9/2025 10:40:38,16/9/2025 10:02:20,2022
7274,2,化学原料和化学制品制造业,年度PCT发明专利申请数最大值,件,30,12/9/2025 10:40:38,16/9/2025 10:02:20,2022
7275,2,化学原料和化学制品制造业,年度PCT发明专利申请数最小值,件,1,12/9/2025 10:40:38,16/9/2025 10:02:20,2022
7276,2,化学原料和化学制品制造业,年度PCT发明专利申请数中位数,件,2.5,12/9/2025 10:40:38,16/9/2025 10:02:20,2022
7277,3,信息传输、软件和信息技术服务业,年度PCT发明专利申请数合计,件,2519,12/9/2025 10:40:39,16/9/2025 10:02:20,2022
7278,3,信息传输、软件和信息技术服务业,年度PCT发明专利申请数均值,件,40.6290322580645,12/9/2025 10:40:39,16/9/2025 10:02:20,2022
7279,3,信息传输、软件和信息技术服务业,年度PCT发明专利申请数最大值,件,615,12/9/2025 10:40:39,16/9/2025 10:02:20,2022
7280,3,信息传输、软件和信息技术服务业,年度PCT发明专利申请数最小值,件,1,12/9/2025 10:40:39,16/9/2025 10:02:20,2022
7281,3,信息传输、软件和信息技术服务业,年度PCT发明专利申请数中位数,件,5,12/9/2025 10:40:39,16/9/2025 10:02:20,2022
7282,4,房地产业,年度PCT发明专利申请数合计,件,34,12/9/2025 10:40:40,16/9/2025 10:02:21,2022
